1976	1256	257695
159	2609	257696
2028	3063	257696
594	2015	257697
910	1883	257698
1417	598	257698
1458	3300	257698
593	3709	257700
1354	4287	257700
2194	2297	257703
1486	1796	257703
2194	1852	257704
1388	3585	257706
1129	4373	257706
850	5516	257707
1729	2983	257708
1174	1885	257709
1176	4974	257711
2090	3357	257714
798	2266	257714
1242	4176	257714
1582	2612	257715
613	5168	257715
785	4496	257716
2214	1702	257718
434	660	257719
1217	2612	257719
598	2233	257719
2027	3303	257720
493	640	257720
1026	4262	257726
2118	4761	257727
113	5271	257729
1375	5399	257733
17	1350	257734
669	2984	257741
1869	5131	257742
918	1796	257745
277	4053	257748
100	1736	257749
110	2245	257752
1948	1186	257756
1325	4999	257756
1533	1494	257760
1533	1192	257761
841	484	257763
414	2854	257772
98	3590	257782
951	1675	257801
2252	4270	257801
1089	4946	257815
1642	4205	257819
1703	1796	257854
2285	5576	257868
191	4891	257869
1068	2569	257875
746	394	257876
2035	1852	257881
1412	4711	257893
701	282	257902
701	1694	257905
2194	1675	257913
1438	3306	257916
2214	2414	257936
2035	3852	257942
168	3521	258009
1089	3969	258018
300	3361	258024
2214	901	258045
28	32	258055
2025	2862	258065
277	3302	258075
1438	3306	258082
454	3360	258089
2025	4697	258128
667	2513	258135
1596	2355	258142
1700	493	258147
1512	4627	258170
918	1116	258174
491	3974	258176
177	4716	258178
910	2838	258179
1026	3077	258180
2005	1153	258185
1341	3121	258186
2186	969	258187
1856	2561	258192
1856	3871	258192
710	833	258196
2172	4435	258197
2091	2121	258199
910	2880	258201
2284	5213	258203
1337	2872	258206
2	1458	258207
133	2570	258208
1898	167	258211
422	4627	258219
1512	3044	258220
1553	3895	258222
1923	3032	258222
1977	3479	258224
381	4895	258228
429	3679	258231
436	1116	258232
1347	2575	258233
1188	4144	258233
1023	392	258234
1438	3361	258235
1096	264	258238
1512	93	258242
918	394	258243
370	170	258246
2269	4989	258247
515	90	258248
370	170	258249
370	170	258249
1347	4405	258249
1260	4627	258251
422	4039	258253
275	1749	258253
1312	4039	258253
564	1380	258255
1811	4167	258258
560	1288	258259
422	1780	258260
1667	3383	258262
370	3077	258262
370	170	258262
1417	4247	258263
381	5045	258263
370	2712	258263
1188	460	258264
73	4711	258264
1026	4299	258265
274	4039	258265
515	3772	258265
73	4711	258266
1187	394	258266
1187	4232	258267
321	2746	258268
2284	3566	258268
1404	3428	258268
1744	4039	258268
1006	1644	258271
1420	4299	258272
1595	1350	258273
2169	1749	258274
1148	5195	258274
2020	90	258274
884	2162	258276
286	4115	258279
613	2383	258279
1601	1445	258279
1930	380	258281
679	4599	258285
863	4247	258286
863	3863	258286
429	1445	258287
717	4343	258287
564	1749	258289
1552	4895	258289
793	5073	258290
434	660	258290
1177	4998	258293
1321	4924	258293
1746	5264	258294
2269	4895	258296
1601	1084	258299
1309	3488	258299
1717	3575	258299
1944	3733	258300
1137	5029	258300
1601	364	258301
246	2406	258304
793	4895	258304
1746	4290	258305
1746	1380	258305
217	3772	258305
2260	3062	258306
575	4144	258306
434	4451	258307
793	4330	258310
129	394	258312
2020	3732	258313
2298	660	258314
434	1028	258317
937	1036	258322
1019	833	258326
563	2924	258326
227	4039	258326
1930	4039	258329
1177	4144	258329
1772	1091	258330
89	4511	258333
182	4039	258335
1997	4634	258336
2251	136	258338
572	4832	258341
1982	2936	258346
1307	4144	258348
1200	1380	258348
217	1100	258350
2192	4039	258356
572	5366	258358
2209	3636	258361
484	1278	258361
1874	4560	258362
1966	5333	258364
1004	373	258365
627	5329	258368
161	4897	258369
436	1683	258380
217	5048	258387
1177	3693	258389
1177	4144	258390
1752	3462	258392
1200	1846	258394
816	481	258395
1253	4955	258397
263	4627	258399
381	1026	258399
2251	4444	258409
1533	695	258412
526	3272	258412
1533	1494	258413
196	4581	258415
130	484	258418
809	4560	258422
1923	4078	258426
263	394	258427
1474	3153	258427
429	3870	258427
1729	3582	258428
1729	1888	258429
342	1278	258429
1729	1888	258430
1307	2912	258432
2169	4247	258434
572	449	258435
558	4595	258436
493	3795	258439
1194	481	258441
2150	4621	258444
200	4	258449
1177	4144	258453
454	2436	258457
484	4235	258459
2298	4832	258461
1390	4402	258462
843	4232	258462
1176	2262	258464
1729	805	258467
434	4118	258469
1090	983	258477
91	5501	258478
1655	4715	258479
1655	4384	258479
581	1458	258479
572	4232	258480
1062	1996	258481
91	3411	258482
1716	2936	258483
1286	1474	258486
839	282	258491
249	4083	258492
176	1084	258494
581	2246	258494
4	272	258494
1510	1405	258495
366	2910	258497
1416	2633	258497
1398	5025	258498
406	1372	258502
131	1446	258503
1533	4722	258507
2169	3349	258508
1926	4343	258509
249	4875	258509
429	3870	258509
1474	282	258510
914	4160	258510
1247	2193	258510
2133	4052	258511
941	4560	258511
1090	3432	258512
1350	5288	258513
558	3972	258513
2209	2860	258514
406	405	258515
304	808	258516
1533	2478	258518
1131	4599	258518
2298	866	258519
1177	4144	258520
1177	5036	258520
988	3757	258521
123	1551	258522
886	493	258523
793	1552	258523
28	3072	258524
1966	5421	258524
2298	1458	258524
493	803	258525
987	481	258525
1447	947	258529
17	1057	258530
343	2581	258532
354	5451	258532
515	336	258533
406	2947	258533
2101	914	258534
359	4422	258534
2218	1370	258535
2218	1370	258536
2218	1370	258536
1578	1167	258536
176	4731	258537
1593	491	258538
843	5366	258538
766	3160	258539
2141	4741	258543
1965	4637	258543
28	3032	258544
760	2623	258546
436	4444	258548
2251	136	258550
667	379	258551
842	373	258552
321	878	258554
1841	1110	258555
2279	1315	258559
1600	691	258560
1313	2428	258561
1350	541	258562
394	889	258563
343	195	258563
944	3551	258565
91	3411	258566
982	3307	258567
1004	4405	258569
1004	4405	258569
50	4637	258572
151	3737	258574
1729	5394	258576
830	272	258578
2065	4120	258578
2313	614	258597
1390	4208	258603
1062	1207	258611
161	1004	258612
2169	1749	258613
1746	4247	258616
2141	4124	258617
1130	3996	258617
684	4807	258617
2175	4425	258618
168	614	258618
493	1630	258622
1090	3236	258625
565	267	258636
1523	863	258638
701	2437	258639
1949	2831	258639
1949	3564	258639
1778	3701	258641
140	1378	258641
386	2827	258643
353	4753	258644
321	2746	258646
684	3693	258649
1746	1380	258649
908	4247	258652
1177	3693	258654
1177	3885	258654
1177	4144	258655
868	4511	258658
868	5129	258658
565	1877	258659
2262	2322	258659
2189	1537	258661
1310	2623	258664
2001	4290	258666
586	5521	258666
1533	4364	258667
1156	1678	258670
1201	5454	258671
541	5570	258675
1644	538	258679
1375	3511	258688
573	548	258690
381	2680	258693
1023	2528	258695
1841	5408	258700
2298	5389	258701
2122	3693	258701
1176	4083	258702
1625	3863	258702
98	3590	258703
2298	5389	258704
429	1445	258706
684	3698	258709
2206	4665	258710
429	4819	258712
1557	458	258713
335	3459	258715
1431	548	258716
1483	3559	258717
710	1041	258718
1023	1278	258720
82	4167	258720
429	1445	258720
1090	4581	258721
989	3885	258725
1778	4408	258728
1849	1416	258729
1090	5181	258731
1742	3263	258731
1184	2084	258733
2298	5166	258737
1023	863	258738
436	4832	258739
2194	3107	258740
1177	4144	258740
46	750	258740
1177	3693	258740
1976	2539	258742
1558	5029	258743
1430	4247	258744
1778	282	258746
190	660	258747
176	5507	258747
2298	3732	258747
2057	1625	258748
541	2575	258749
1347	4807	258752
1023	2462	258753
176	1700	258754
1553	282	258756
1553	148	258760
1625	1069	258763
429	4627	258766
1926	5037	258767
1430	2225	258768
1729	795	258768
1930	4627	258769
227	2648	258770
1430	5103	258772
1778	5328	258772
989	2826	258773
217	1084	258774
2059	4435	258775
1161	4498	258777
335	3304	258778
2288	5175	258783
2269	4895	258783
2158	5019	258785
1324	4627	258786
1324	2358	258786
1184	3112	258789
2269	4989	258792
1716	3075	258794
2034	3821	258795
2034	3821	258795
200	4083	258795
1375	4299	258796
87	611	258798
51	4671	258799
2194	3691	258799
1308	88	258803
1716	3136	258805
1177	4144	258811
2169	3311	258812
1480	2151	258813
292	3516	258814
1177	4807	258815
1404	3099	258816
1700	493	258816
176	1846	258817
2269	3940	258817
2208	4165	258817
1834	5576	258819
1949	3732	258821
572	2237	258821
795	2361	258824
2208	4290	258825
1924	1946	258825
1278	5576	258828
1450	4084	258828
1176	630	258829
263	4627	258829
1260	3154	258831
2048	1304	258832
2169	3897	258833
28	3303	258834
422	3154	258834
809	5460	258837
1260	4745	258837
2200	3027	258837
2189	879	258840
667	1458	258840
2189	678	258841
667	438	258841
656	4683	258841
436	818	258841
2189	1132	258841
461	5423	258842
1642	4007	258842
152	2032	258843
1593	663	258844
325	2462	258844
1076	3714	258845
1639	5303	258846
176	56	258846
884	2162	258847
1431	1223	258848
1590	1607	258849
1601	4946	258850
1499	4605	258850
944	5454	258854
1773	3306	258854
1808	3112	258858
87	1365	258858
2319	960	258860
312	2414	258862
1449	3802	258862
679	4560	258863
479	983	258863
177	5576	258865
1985	373	258865
1417	1433	258865
492	1604	258866
1347	5575	258867
1842	5507	258867
1842	4186	258867
1160	2358	258867
455	5307	258868
2200	3165	258868
1448	4343	258869
396	537	258869
521	5541	258870
2019	2426	258872
28	2055	258872
1527	371	258875
492	2569	258876
1747	4788	258876
863	4247	258877
1729	1054	258878
1347	3163	258878
116	1524	258878
190	4290	258881
46	3390	258882
1461	4917	258882
1260	4627	258882
669	5019	258882
1843	5576	258883
1747	3339	258883
312	2948	258884
1926	2569	258884
2019	484	258885
1729	1054	258886
129	3772	258887
863	1445	258887
1864	267	258887
1927	850	258887
877	3168	258888
152	222	258888
275	421	258890
1118	3112	258890
2167	4090	258890
809	954	258890
2248	2533	258891
2167	3680	258892
264	983	258892
2034	1392	258893
1111	850	258894
1184	5004	258894
1177	4924	258895
2061	5474	258895
2150	921	258896
1177	4144	258896
2240	2325	258896
515	4627	258897
339	1711	258897
469	1798	258898
238	1334	258899
479	797	258899
216	983	258899
2194	4374	258900
1160	4900	258902
739	3178	258903
1778	4180	258905
1260	90	258906
491	3182	258907
886	1226	258907
1260	4895	258908
1387	193	258908
1966	1579	258909
2053	2899	258909
2166	2887	258909
2141	3844	258910
1090	4985	258911
2034	3708	258913
1517	3582	258913
1096	1852	258914
182	267	258914
1350	4157	258914
1830	1640	258915
1535	2071	258915
1585	1446	258916
1461	1240	258919
2176	1224	258919
2234	5576	258922
998	1057	258922
1096	157	258922
161	1028	258922
2295	394	258923
324	4674	258923
515	4895	258924
264	3839	258926
1341	2867	258926
2068	5576	258926
419	2627	258927
1341	808	258927
1985	3693	258927
1811	3897	258927
1655	1069	258927
2068	5576	258927
1006	5252	258928
1118	3339	258928
161	1494	258928
1778	497	258929
359	5288	258929
1474	4299	258931
1218	4444	258931
455	939	258932
1310	1623	258932
2120	2668	258934
1387	2225	258934
763	3339	258934
2041	3300	258936
344	5350	258937
59	766	258938
1701	3361	258938
1619	5261	258938
954	4363	258941
243	4906	258944
1447	225	258945
1321	3348	258948
2194	5559	258949
46	3112	258949
1395	5576	258949
16	2000	258950
2200	1677	258951
1890	2363	258951
1310	3100	258951
1841	3502	258954
1387	5081	258955
1332	1554	258955
1026	3099	258957
1746	2952	258958
2279	3361	258958
1746	338	258958
1261	2568	258959
1842	561	258959
2032	1796	258960
1499	4260	258960
1177	2575	258961
2260	2118	258961
1177	4144	258961
2041	921	258962
264	2544	258963
359	88	258964
1624	866	258964
1878	5576	258964
1729	1240	258966
1343	5350	258967
1995	3264	258968
1453	2099	258968
1499	3438	258968
939	4503	258969
1014	143	258970
1161	1950	258972
414	3684	258973
216	2637	258973
1179	3502	258973
155	3361	258975
87	4166	258978
1084	5454	258978
1636	4838	258979
1528	3302	258981
190	4895	258981
549	5459	258982
264	519	258982
1775	3347	258983
294	5459	258985
1378	3615	258987
1842	551	258988
1314	3090	258989
249	1678	258990
508	652	258993
893	4208	258994
355	3154	258994
91	460	258995
1480	1797	258995
1480	3916	258996
1130	1956	258997
1343	2092	258999
524	4288	259001
2072	1026	259001
652	2570	259002
1976	5547	259003
524	3516	259003
1470	1134	259003
151	3421	259004
344	5081	259004
41	2604	259005
1779	5516	259006
1924	5168	259007
649	5576	259008
2145	5576	259008
2145	678	259009
1778	5516	259014
365	4895	259017
1470	5581	259018
1554	5576	259023
1966	879	259025
355	931	259026
1160	3985	259028
563	3361	259029
1177	4643	259031
2059	2414	259032
2269	4847	259033
2145	273	259034
555	5576	259040
1803	1348	259040
941	3361	259040
1179	2775	259040
1558	1458	259041
264	1579	259041
1453	2837	259041
1655	4384	259045
1023	2528	259045
1655	4715	259047
2251	4832	259047
725	4288	259048
2213	2132	259048
2019	2462	259053
1558	1074	259053
2053	4208	259060
292	2365	259062
2076	1458	259062
190	1458	259063
1310	1240	259069
1217	2612	259072
1553	4823	259072
1570	3933	259073
1891	863	259075
1186	2608	259076
1310	609	259076
1914	3573	259078
1619	2883	259082
414	1050	259083
406	405	259088
2041	3300	259092
1830	2191	259096
1976	5302	259096
1985	2318	259098
1844	3502	259101
723	2971	259101
1891	2314	259101
406	1372	259102
1772	3044	259103
1642	2346	259103
1200	1340	259104
1179	3166	259109
1179	3166	259110
1278	3725	259111
1463	3647	259121
422	854	259123
1558	97	259132
1655	4691	259134
1319	517	259135
304	1712	259135
355	5103	259141
355	3304	259144
243	197	259149
558	906	259149
223	3942	259157
1177	629	259158
1554	1694	259164
1844	3158	259177
1470	3697	259182
558	2364	259183
40	4599	259193
1201	1111	259207
304	2253	259210
110	3304	259211
304	2486	259211
304	3261	259213
87	2634	259220
304	1920	259221
624	983	259222
571	4819	259231
2316	2204	259237
1089	1445	259240
414	588	259261
2125	1796	259273
1089	4946	259287
2180	1240	259296
1868	2915	259317
2180	4180	259338
941	3658	259340
1526	688	259352
414	1111	259359
966	3502	259381
422	4865	259425
300	3534	259455
28	32	259493
559	4506	259540
1324	3772	259562
2256	917	259567
2	1458	259575
1583	1433	259601
363	3302	259607
559	88	259611
1026	3077	259612
1337	2872	259617
1866	614	259622
1985	3009	259627
1341	3121	259629
1856	2561	259630
1856	3871	259633
1260	4895	259633
1553	1846	259634
710	833	259635
1260	90	259636
1517	3582	259638
68	969	259638
945	4895	259641
1430	4247	259641
2091	2121	259644
1141	3895	259645
1020	1458	259645
588	3077	259648
964	4998	259653
1175	1445	259655
480	2678	259656
1553	3895	259656
1023	392	259658
1260	4627	259659
1074	975	259661
1851	3767	259661
2260	3062	259665
1601	1445	259666
1977	3479	259667
1020	4078	259668
1020	5029	259668
1796	974	259670
1716	3136	259670
1843	614	259672
1450	133	259672
1437	559	259675
491	3974	259675
1430	1380	259675
958	170	259675
560	1288	259679
560	1288	259679
1370	4560	259680
1716	3075	259680
1808	3765	259681
1479	2075	259683
1601	364	259686
2005	1153	259687
1808	4451	259688
381	5045	259691
1953	4742	259693
139	2019	259694
98	3590	259698
515	90	259699
1175	2855	259700
667	5106	259701
1458	5474	259702
217	3772	259706
1006	3697	259707
1286	975	259708
1595	1350	259709
1293	4197	259710
1006	1644	259710
91	3805	259711
1944	3733	259711
515	1380	259712
73	4711	259712
73	4711	259713
1176	4055	259715
515	2570	259716
1375	4299	259718
667	4040	259718
515	1350	259719
2009	4343	259720
1398	3470	259720
910	2749	259721
429	4946	259722
515	4627	259722
1716	4832	259723
91	4405	259724
1891	975	259725
1900	394	259725
1891	235	259726
1892	4144	259728
1609	394	259729
515	1278	259730
1867	660	259731
982	3307	259733
1175	350	259733
515	4832	259734
1430	1346	259736
1672	3406	259737
1716	2429	259738
1601	5048	259738
568	1796	259740
1244	1851	259741
217	364	259743
1137	5029	259744
667	4362	259746
667	778	259747
667	422	259748
1131	4451	259748
1128	5277	259749
1533	1240	259751
1006	4927	259752
1019	833	259753
1343	255	259755
1204	3946	259755
383	5048	259757
217	5048	259763
575	4144	259767
344	2100	259769
926	879	259770
649	3488	259770
151	1451	259777
918	3289	259780
720	3032	259782
1286	1346	259782
1911	3015	259782
720	3032	259783
1909	2350	259788
485	5288	259788
2139	874	259788
1309	3488	259789
1267	5168	259790
1155	975	259793
667	4169	259793
667	3259	259794
884	2162	259798
1339	4228	259803
263	394	259806
596	4693	259806
936	5029	259808
918	5029	259809
1200	4627	259812
720	2361	259817
370	4609	259818
748	88	259823
809	4560	259824
1744	4290	259825
1286	235	259827
314	5511	259831
1177	4643	259833
228	975	259838
1046	2358	259840
217	5048	259840
1046	5202	259840
1200	1846	259843
941	2173	259849
2120	660	259851
398	283	259854
1763	4895	259855
1051	3881	259856
793	1463	259857
667	2383	259876
2302	1796	259876
495	1257	259877
495	5299	259884
2101	3564	259885
436	660	259886
11	2534	259892
2120	1698	259896
1432	1240	259897
1935	5549	259901
281	2271	259902
1267	5466	259902
1614	2428	259903
1716	1823	259906
133	3518	259907
1634	842	259908
1642	2886	259909
1869	149	259914
1775	4733	259916
217	5048	259917
2091	2841	259919
1642	5321	259922
2158	4560	259923
2141	4741	259924
1370	2491	259924
1046	1494	259925
1046	5375	259925
11	4560	259926
1642	5321	259926
768	4900	259927
281	110	259927
422	3087	259929
1911	2414	259931
572	4627	259931
581	2644	259932
343	195	259935
304	1920	259935
1527	4891	259939
1415	3659	259940
752	5361	259941
1910	2899	259943
1090	5200	259944
1116	4609	259945
406	1372	259948
2168	2754	259949
480	3907	259949
1962	3679	259950
1995	5508	259952
1761	2398	259952
406	2947	259958
895	4560	259958
406	405	259958
249	735	259959
1510	4265	259960
2027	4627	259961
843	394	259961
1765	4984	259961
422	4992	259961
918	2429	259962
422	441	259962
1177	629	259962
1984	2781	259963
1765	4500	259963
386	3324	259963
383	5048	259963
941	4560	259964
941	4560	259965
1773	243	259968
1967	1138	259969
2061	272	259969
262	2271	259970
572	2429	259971
131	5230	259972
208	4414	259972
1505	3353	259976
785	5094	259977
1074	4242	259979
359	4422	259980
1432	738	259981
1617	4313	259981
1967	56	259982
839	1248	259983
2247	241	259984
1148	5195	259987
1962	983	259988
1226	3319	259991
434	1028	259993
560	1350	259996
1515	3302	259996
1971	4581	259997
298	3195	259997
1765	4895	259998
1765	4895	259998
1765	4895	259998
302	438	260002
1347	2240	260003
1448	5135	260003
1448	2539	260003
344	4429	260003
1448	582	260003
754	4257	260004
1130	4429	260004
1483	2759	260004
2027	4665	260006
754	1722	260010
1892	4560	260012
1892	1389	260013
1200	2394	260016
2120	3582	260023
2039	871	260026
1090	781	260026
1911	901	260030
539	3516	260031
1517	3582	260031
1642	1603	260034
1962	5554	260037
2174	4388	260039
17	4290	260039
1554	1654	260040
524	3165	260042
1383	4793	260042
1261	1994	260042
710	5454	260043
46	1632	260043
2059	4435	260044
2313	614	260047
1177	4144	260048
17	2933	260051
1206	4687	260051
768	890	260052
1617	2001	260052
2240	5590	260054
493	4714	260055
960	5511	260055
2106	2602	260055
1880	1472	260056
1267	2609	260057
1350	4157	260058
410	1094	260059
1517	3582	260061
710	1731	260064
960	1446	260064
944	1279	260065
1090	5181	260065
228	350	260067
193	5180	260069
1528	2135	260070
596	5511	260070
482	3204	260070
1375	3511	260072
694	1445	260073
1967	1216	260075
1109	1034	260076
73	4711	260078
611	3056	260083
2189	863	260084
596	1446	260087
1448	5573	260090
2027	2273	260091
1420	5454	260093
1152	3163	260093
611	1434	260097
670	619	260105
1109	4431	260107
1967	2476	260109
1949	3112	260110
1636	2495	260110
1949	4586	260110
644	459	260113
2208	2570	260115
1642	1240	260115
1177	4807	260119
1019	1041	260120
1177	4144	260122
947	591	260124
2208	4290	260127
1642	4313	260128
558	364	260129
1430	1346	260129
1020	866	260130
908	490	260130
274	1454	260140
1109	2141	260141
1296	2524	260141
429	4819	260142
1296	2441	260143
929	5016	260144
603	3897	260148
1046	3136	260148
304	4306	260149
304	5584	260149
304	4296	260150
558	1069	260150
182	3934	260151
908	2271	260153
304	2373	260155
1206	570	260156
1617	2205	260157
65	5389	260158
1911	1202	260158
1218	2429	260161
524	3182	260161
1856	3732	260163
785	5160	260165
1451	4869	260166
182	1288	260167
1347	5085	260168
1129	4819	260169
422	3154	260177
754	438	260177
1949	4428	260185
913	5160	260186
1466	3928	260187
422	1947	260189
1177	373	260190
1020	1084	260193
1020	364	260197
1570	850	260198
929	1451	260198
1612	1222	260199
1129	1445	260203
1413	3102	260205
667	1458	260205
667	660	260205
575	3039	260208
491	4290	260208
754	1458	260212
1601	1100	260214
381	3193	260215
843	2383	260217
491	1337	260221
281	4665	260225
1417	2414	260226
1400	4680	260230
2236	4520	260231
596	163	260235
1962	4515	260237
526	1240	260243
455	394	260245
1535	282	260245
2027	1340	260245
381	90	260246
1796	4627	260247
217	4627	260248
2172	3242	260248
1417	282	260251
381	5104	260253
508	4560	260253
1177	2575	260255
1177	4144	260256
1535	4725	260257
436	1116	260260
1260	4627	260261
1560	197	260262
667	1350	260262
217	3154	260263
1324	2358	260264
1324	4627	260265
1711	163	260265
667	3869	260265
1129	1952	260267
2135	5300	260270
2	3032	260273
670	5455	260275
368	4797	260280
87	4819	260280
274	1084	260282
1074	4906	260282
1155	1380	260282
694	3636	260283
1260	90	260284
2298	1116	260285
1260	4895	260286
694	4007	260292
2118	3178	260296
988	1531	260296
526	3117	260297
1304	3112	260297
1914	188	260300
989	1538	260300
249	2604	260300
935	1084	260304
1726	4797	260307
910	368	260308
989	4527	260309
1601	3564	260310
679	4560	260312
1246	3355	260314
2027	337	260314
453	538	260315
1864	1380	260316
1778	2245	260316
1775	493	260316
2298	624	260319
863	241	260320
1642	1240	260321
1461	1240	260322
1642	3117	260323
1324	3772	260324
1324	4666	260324
264	1278	260324
1484	3448	260325
1264	5486	260326
926	788	260328
1780	2192	260329
1177	2462	260329
1965	910	260330
1155	3772	260332
2135	4290	260333
50	4322	260333
1624	1173	260335
515	3772	260335
2041	4262	260336
517	2628	260338
281	3897	260339
667	3438	260339
453	1458	260339
46	1446	260342
2040	696	260342
469	1798	260342
517	2437	260343
2298	3857	260344
1593	130	260344
2082	977	260346
911	4819	260347
1829	4581	260347
1026	88	260351
1051	4262	260351
1307	5454	260352
895	5454	260352
1639	1473	260352
2027	1380	260353
1624	866	260353
1535	1932	260353
161	684	260353
455	5301	260354
630	4776	260355
1573	5138	260355
152	2628	260357
1624	1355	260357
519	2162	260358
739	3897	260358
492	2628	260362
1655	4715	260365
2078	3681	260365
2078	1240	260365
1655	4384	260365
410	5463	260366
667	1350	260369
1015	166	260369
1295	618	260370
264	342	260370
1775	5424	260371
1062	4554	260371
898	4581	260371
1461	3907	260371
1439	3112	260372
1834	3020	260373
1439	4467	260373
2194	1852	260374
1130	1956	260374
2194	2297	260374
1819	3702	260375
980	4665	260376
1172	4442	260376
742	4176	260379
896	5549	260381
455	5581	260382
1430	1346	260382
1430	975	260382
359	88	260383
1085	4038	260386
1347	1084	260388
980	3897	260388
2159	518	260391
539	1165	260392
1167	3717	260393
281	4832	260394
100	386	260395
1314	660	260395
281	2237	260396
2145	3154	260396
1655	3650	260396
381	559	260397
1177	1980	260397
1177	4144	260397
381	559	260398
539	1165	260398
359	4049	260401
1891	1346	260403
1655	3171	260404
930	4750	260405
784	3935	260407
1417	983	260407
1014	1796	260408
1096	3893	260408
1126	1120	260411
2017	1446	260412
168	614	260414
455	1019	260414
790	212	260418
2260	2118	260418
1763	197	260419
1655	5486	260419
1314	4599	260420
1403	3848	260422
1006	5372	260422
355	5476	260423
1264	1258	260423
359	995	260426
2135	603	260431
1014	2615	260431
146	432	260432
591	4599	260436
1909	3724	260436
1829	3746	260438
238	4564	260439
414	1111	260440
1006	4592	260440
1701	2668	260444
1314	1737	260445
1314	1737	260445
1314	1737	260445
1784	2312	260445
1314	1737	260446
761	5129	260446
1624	758	260447
1761	4713	260450
739	3178	260452
1111	1173	260453
667	660	260454
1900	4832	260455
1177	4680	260458
208	3621	260459
1430	1069	260459
929	798	260462
2145	4745	260463
667	438	260463
1761	1388	260464
1655	5511	260468
25	2427	260469
1430	364	260471
936	1446	260472
1129	2222	260472
335	4599	260473
1188	2685	260474
98	3590	260476
1976	5549	260476
2009	214	260477
2009	4083	260477
2009	1116	260477
2122	4946	260479
1417	4082	260484
275	4375	260485
2120	3681	260486
1962	1640	260492
161	1684	260493
410	2245	260494
491	4627	260497
586	1214	260500
2120	490	260507
1655	4384	260508
1655	4715	260508
1538	3302	260509
1187	2146	260510
1773	4024	260516
110	887	260517
785	4463	260524
1304	69	260530
406	405	260532
1410	4283	260534
1892	2826	260538
90	509	260538
1869	5432	260540
2053	2427	260542
1765	5257	260543
159	4422	260543
406	1372	260545
1172	2609	260547
2269	843	260550
2168	1199	260551
1432	559	260552
1160	854	260558
2122	4819	260560
2122	2384	260560
304	3760	260565
752	1850	260566
274	1278	260567
274	4235	260574
59	3213	260581
1177	629	260592
2180	4733	260596
2194	2297	260603
2194	3395	260604
1240	2659	260606
1935	3302	260611
2194	5515	260616
2194	5515	260616
1717	5103	260618
1710	4009	260622
1006	106	260626
2226	1732	260627
1096	264	260631
1985	3494	260631
2279	4864	260653
539	3303	260654
155	4864	260654
943	3731	260659
539	588	260665
1624	4864	260666
75	3302	260675
943	5237	260679
73	2427	260682
824	2634	260696
376	2593	260697
1430	4701	260697
232	493	260704
232	5480	260705
1985	4895	260706
1580	3303	260708
1401	2633	260712
899	2834	260741
672	1951	260746
824	3828	260754
692	2745	260756
824	4596	260757
824	32	260763
493	3476	260765
824	3941	260770
1793	4441	260785
300	977	260795
824	5046	260800
7	2399	260813
423	5275	260835
1868	1934	260857
808	2551	260879
808	4837	260880
808	359	260881
493	1346	260909
493	975	260909
1958	3202	260918
43	4599	260969
493	4512	260970
493	235	260970
456	1717	261001
1267	4398	261002
808	939	261016
1510	559	261037
2027	1002	261047
1590	3005	261050
456	1380	261057
200	4599	261060
2194	1796	261060
1041	2355	261061
2194	642	261061
616	660	261065
87	1445	261067
493	732	261069
1237	2712	261072
1237	2712	261073
714	4599	261074
2027	5106	261082
237	1036	261082
1433	65	261085
808	4430	261085
720	3032	261093
87	266	261093
976	1028	261099
944	2575	261103
87	2479	261104
944	3698	261110
881	5454	261115
330	4506	261117
200	5303	261121
1341	3121	261122
2005	3800	261125
73	4711	261129
73	4711	261130
1020	5029	261133
1891	975	261134
409	2873	261135
1796	974	261137
1252	1749	261140
720	1278	261144
1293	4197	261145
910	2749	261146
809	4560	261146
1348	4350	261147
495	642	261149
355	1222	261152
330	1749	261160
1339	4228	261164
1267	5466	261165
1652	4040	261165
353	2400	261166
2005	84	261168
568	1796	261171
513	3749	261177
1567	93	261178
602	4946	261179
881	3193	261185
429	4946	261192
720	3693	261192
1375	4299	261195
1821	2904	261206
1237	2575	261213
382	5117	261214
1013	3708	261215
1237	4047	261215
1672	3406	261217
1612	1222	261217
1577	1222	261219
484	88	261222
1473	4819	261222
560	3128	261224
251	3701	261224
1874	4560	261228
349	2515	261230
1437	559	261234
2083	1936	261236
971	843	261236
1866	394	261237
1406	407	261238
1401	2015	261244
80	2860	261245
1893	267	261250
1716	394	261261
1417	2940	261262
1430	975	261262
673	1458	261263
1177	3693	261264
1177	4144	261264
1964	302	261266
1893	1188	261269
80	3681	261271
161	4897	261271
1216	4409	261275
1699	3910	261281
275	1749	261282
720	4144	261286
484	3693	261287
1681	4398	261289
472	67	261289
1841	3206	261291
597	1288	261292
2009	4790	261296
1023	2701	261297
422	4627	261298
597	1084	261300
597	364	261300
918	4832	261301
1949	656	261302
2206	2948	261305
1614	860	261317
1430	1346	261317
944	883	261317
2208	4598	261323
455	3551	261323
1949	3681	261325
1949	1240	261328
1177	3551	261332
2028	880	261334
1814	2414	261337
306	1689	261345
1734	4144	261348
1559	3516	261352
330	2414	261352
1672	1198	261357
422	3626	261357
1949	5516	261358
234	5238	261359
2055	889	261361
422	5045	261361
306	4943	261362
234	2931	261362
101	1269	261363
361	4010	261366
2196	4257	261366
1672	4725	261371
406	1372	261373
1417	3863	261376
2206	1749	261376
555	2561	261376
1023	3567	261377
79	4288	261379
646	4048	261380
